
 internal energy density (elem, integ.pnt.,eneset TOPO_ALL_ELEMENTS_DMST and time  0.1000000E+01

        17   3  4.559724E-03
        17   4  1.100684E-02
        17   5  5.914452E-03
        17   6  8.620710E-03
        17   7  2.035415E-03
        17   8  2.499197E-03
        18   1  1.160641E-02
        18   2  2.470300E-02
        18   3  7.607082E-03
        18   4  1.686532E-02
        18   5  1.104396E-02
        18   6  1.353020E-02
        18   7  2.024817E-03
        18   8  2.620305E-03
        19   1  5.449548E-02
        19   2  9.274639E-02
        19   3  6.225777E-03
        19   4  1.721565E-02
        19   5  5.544418E-02
        19   6  5.946496E-02
        19   7  1.026816E-02
        19   8  1.938670E-02
        20   1  7.830941E-03
        20   2  2.631132E-02
        20   3  1.652299E-04
        20   4  3.544002E-03
        20   5  6.529063E-04
        20   6  3.269907E-03
        20   7  1.101151E-04
        20   8  9.638796E-05
        21   1  9.808971E-02
        21   2  8.506596E-02
        21   3  6.888065E-02
        21   4  7.322733E-02
        21   5  1.903650E-02
        21   6  1.876668E-02
        21   7  1.127337E-02
        21   8  1.665294E-02
        22   1  5.438661E-02
        22   2  5.903735E-02
        22   3  3.945388E-02
        22   4  4.379541E-02
        22   5  9.366781E-03
        22   6  1.576046E-02
        22   7  5.376094E-03
        22   8  1.031651E-02
        23   1  3.072333E-02
        23   2  3.481663E-02
        23   3  2.005357E-02
        23   4  2.396200E-02
        23   5  3.871744E-03
        23   6  9.689945E-03
        23   7  2.876699E-03
        23   8  9.374914E-03
        24   1  1.363348E-02
        24   2  1.693763E-02
        24   3  7.043001E-03
        24   4  9.880399E-03
        24   5  2.323562E-03
        24   6  9.452441E-03
        24   7  2.256627E-03
        24   8  9.414548E-03
        25   1  4.222292E-03
        25   2  7.141443E-03
        25   3  1.389951E-03
        25   4  4.377443E-03
        25   5  5.379109E-03
        25   6  1.351517E-02
        25   7  9.756602E-03
        25   8  1.548443E-02
        26   1  1.623537E-03
        26   2  3.947620E-03
        26   3  1.625045E-02
        26   4  2.083684E-02
        26   5  5.579052E-03
        26   6  1.036325E-02
        26   7  9.328043E-03
        26   8  1.420004E-02
        27   1  1.079824E-02
        27   2  1.324875E-02
        27   3  1.569697E-03
        27   4  3.241508E-03
        27   5  9.294860E-03
        27   6  1.412164E-02
        27   7  2.675391E-03
        27   8  6.826527E-03
        28   1  7.724740E-03
        28   2  1.207251E-02
        28   3  2.287241E-03
        28   4  5.133929E-03
        28   5  3.361617E-03
        28   6  8.334472E-03
        28   7  4.218928E-03
        28   8  1.058130E-02
        29   1  4.668294E-02
        29   2  7.626269E-02
        29   3  4.780278E-02
        29   4  6.575825E-02
        29   5  2.186748E-02
        29   6  4.321976E-02
        29   7  3.400205E-02
        29   8  5.793685E-02
        30   1  4.865441E-02
        30   2  6.788540E-02
        30   3  5.923642E-02
        30   4  8.130442E-02
        30   5  4.318253E-02
        30   6  7.278034E-02
        30   7  5.374565E-02
        30   8  9.615802E-02
        31   1  7.962692E-02
        31   2  1.123698E-01
        31   3  2.038664E-01
        31   4  3.191506E-01
        31   5  4.627917E-02
        31   6  9.377040E-02
        31   7  6.002081E-02
        31   8  1.386930E-01
        32   1  7.947814E-02
        32   2  1.400088E-01
        32   3  6.375251E-02
        32   4  9.929164E-02
        32   5  6.566086E-02
        32   6  1.419059E-01
        32   7  5.007759E-02
        32   8  8.270793E-02
        33   1  5.207258E-02
        33   2  7.684660E-02
        33   3  3.625831E-02
        33   4  5.955595E-02
        33   5  3.765633E-02
        33   6  6.536180E-02
        33   7  4.269188E-02
        33   8  9.639248E-02
        34   1  5.515052E-03
        34   2  8.068405E-03
        34   3  1.096100E-02
        34   4  3.076083E-02
        34   5  2.256418E-02
        34   6  6.246373E-02
        34   7  1.549945E-02
        34   8  4.658268E-02
        35   1  1.665842E-03
        35   2  8.699695E-03
        35   3  2.725403E-03
        35   4  9.079361E-03
        35   5  9.352353E-03
        35   6  2.902382E-02
        35   7  7.280892E-03
        35   8  1.462768E-02
        36   1  3.103584E-03
        36   2  9.753473E-03
        36   3  2.796393E-03
        36   4  9.871315E-03
        36   5  5.451405E-03
        36   6  1.029724E-02
        36   7  2.805336E-03
        36   8  5.062543E-03
        37   1  7.594460E-03
        37   2  2.088129E-02
        37   3  3.900836E-03
        37   4  1.148583E-02
        37   5  8.302080E-03
        37   6  1.419678E-02
        37   7  6.347747E-03
        37   8  1.305900E-02
        38   1  5.340735E-03
        38   2  1.427709E-02
        38   3  2.894102E-03
        38   4  1.005028E-02
        38   5  8.316436E-03
        38   6  1.665144E-02
        38   7  4.343380E-03
        38   8  7.630868E-03
        39   1  2.752993E-02
        39   2  5.106626E-02
        39   3  3.206065E-02
        39   4  1.023543E-01
        39   5  2.554504E-02
        39   6  3.594551E-02
        39   7  2.250723E-03
        39   8  4.899571E-03
        40   1  3.267557E-02
        40   2  1.229730E-01
        40   3  2.641540E-02
        40   4  8.736919E-02
        40   5  1.180829E-02
        40   6  3.573030E-02
        40   7  5.363633E-03
        40   8  2.343475E-02
        41   1  6.171617E-02
        41   2  5.249601E-02
        41   3  1.116930E-01
        41   4  9.810075E-02
        41   5  1.015830E-01
        41   6  8.920301E-02
        41   7  1.690433E-01
        41   8  1.652135E-01
        42   1  1.888555E-01
        42   2  1.800348E-01
        42   3  3.099911E-01
        42   4  3.236204E-01
        42   5  2.512447E-01
        42   6  2.473143E-01
        42   7  3.723759E-01
        42   8  3.744045E-01
        43   1  4.043347E-01
        43   2  4.380498E-01
        43   3  5.255982E-01
        43   4  5.878760E-01
        43   5  4.651505E-01
        43   6  4.806194E-01
        43   7  5.838035E-01
        43   8  6.228964E-01
        44   1  5.998415E-01
        44   2  6.787685E-01
        44   3  6.786707E-01
        44   4  7.716139E-01
        44   5  6.578043E-01
        44   6  7.122918E-01
        44   7  7.269001E-01
        44   8  8.024498E-01
        45   1  7.240240E-01
        45   2  8.266800E-01
        45   3  8.257362E-01
        45   4  9.540049E-01
        45   5  7.161202E-01
        45   6  8.067302E-01
        45   7  6.776679E-01
        45   8  7.952938E-01
        46   1  8.721492E-01
        46   2  1.010471E+00
        46   3  8.948136E-01
        46   4  1.084282E+00
        46   5  6.799292E-01
        46   6  8.185746E-01
        46   7  5.750257E-01
        46   8  6.988126E-01
        47   1  5.541254E-02
        47   2  7.205491E-02
        47   3  6.107792E-02
        47   4  8.727075E-02
        47   5  1.765192E-01
        47   6  2.279322E-01
        47   7  1.294242E-01
        47   8  1.477329E-01
        48   1  1.017492E+00
        48   2  1.302437E+00
        48   3  8.185218E-01
        48   4  1.044390E+00
        48   5  5.290132E-01
        48   6  6.377944E-01
        48   7  7.675698E-01
        48   8  9.837843E-01
        49   1  7.671464E-01
        49   2  9.523146E-01
        49   3  1.362602E+00
        49   4  1.899999E+00
        49   5  8.690014E-01
        49   6  1.117711E+00
        49   7  8.999073E-01
        49   8  1.182772E+00
        50   1  7.178725E-01
        50   2  1.090293E+00
        50   3  7.666774E-01
        50   4  1.034415E+00
        50   5  7.475359E-01
        50   6  1.063810E+00
        50   7  6.922752E-01
        50   8  9.792730E-01
        51   1  7.110157E-01
        51   2  8.799476E-01
        51   3  5.076332E-01
        51   4  6.139272E-01
        51   5  6.962287E-01
        51   6  9.656025E-01
        51   7  5.365162E-01
        51   8  8.169486E-01
        52   1  1.154893E-01
        52   2  1.307257E-01
        52   3  5.088962E-02
        52   4  7.624978E-02
        52   5  8.733122E-02
        52   6  1.650639E-01
        52   7  5.336255E-02
        52   8  8.815299E-02
        53   1  3.801753E-02
        53   2  6.375463E-02
        53   3  2.677219E-02
        53   4  4.845999E-02
        53   5  4.326444E-02
        53   6  6.488604E-02
        53   7  3.899694E-02
        53   8  6.736738E-02
        54   1  2.066629E-02
        54   2  3.380399E-02
        54   3  1.031412E-02
        54   4  2.597705E-02
        54   5  2.061935E-02
        54   6  2.871281E-02
        54   7  1.243570E-02
        54   8  3.702876E-02
        55   1  5.024304E-04
        55   2  9.421711E-04
        55   3  2.157959E-04
        55   4  2.366330E-03
        55   5  6.376239E-04
        55   6  3.676082E-03
        55   7  1.302436E-03
        55   8  6.583263E-03
        56   1  4.016595E-04
        56   2  2.817080E-03
        56   3  8.968431E-04
        56   4  6.843139E-03
        56   5  1.804340E-03
        56   6  6.113117E-03
        56   7  2.061956E-03
        56   8  8.290608E-03
        57   1  9.154564E-04
        57   2  6.801652E-03
        57   3  2.045658E-03
        57   4  9.919207E-03
        57   5  3.317661E-03
        57   6  1.126433E-02
        57   7  1.857311E-03
        57   8  5.510544E-03
        58   1  7.990660E-03
        58   2  2.751477E-02
        58   3  1.052277E-02
        58   4  4.093052E-02
        58   5  5.825120E-03
        58   6  1.354948E-02
        58   7  4.626703E-03
        58   8  1.557804E-02
        59   1  2.104634E-02
        59   2  7.554392E-02
        59   3  9.359780E-03
        59   4  3.864184E-02
        59   5  2.840103E-02
        59   6  6.454829E-02
        59   7  2.032373E-02
        59   8  6.499346E-02
        60   1  1.665785E-03
        60   2  1.197010E-02
        60   3  9.684198E-04
        60   4  6.596482E-03
        60   5  2.547514E-03
        60   6  1.412821E-02
        60   7  1.908432E-05
        60   8  4.837003E-04
        61   1  4.350337E-02
        61   2  4.019754E-02
        61   3  1.342017E-01
        61   4  1.391379E-01
        61   5  5.270859E-02
        61   6  4.604744E-02
        61   7  1.054546E-01
        61   8  9.198753E-02
        62   1  2.160780E-01
        62   2  2.347205E-01
        62   3  3.210691E-01
        62   4  3.747516E-01
        62   5  1.806060E-01
        62   6  1.764861E-01
        62   7  2.985105E-01
        62   8  3.200418E-01
        63   1  4.022423E-01
        63   2  4.952736E-01
        63   3  5.051261E-01
        63   4  6.313407E-01
        63   5  3.916431E-01
        63   6  4.395966E-01
        63   7  5.081261E-01
        63   8  5.912800E-01
        64   1  5.819672E-01
        64   2  7.235232E-01
        64   3  6.922419E-01
        64   4  8.509521E-01
        64   5  5.860221E-01
        64   6  6.858527E-01
        64   7  6.918571E-01
        64   8  8.080704E-01
        65   1  8.154541E-01
        65   2  9.774198E-01
        65   3  1.039296E+00
        65   4  1.222494E+00
        65   5  7.715414E-01
        65   6  8.916975E-01
        65   7  8.828893E-01
        65   8  1.013637E+00
        66   1  1.069167E+00
        66   2  1.275639E+00
        66   3  1.206735E+00
        66   4  1.450535E+00
        66   5  1.014954E+00
        66   6  1.152013E+00
        66   7  1.955423E+00
        66   8  2.255061E+00
        67   1  1.162924E+00
        67   2  1.460396E+00
        67   3  1.274997E+00
        67   4  1.627178E+00
        67   5  1.245592E+00
        67   6  1.501061E+00
        67   7  1.379370E+00
        67   8  1.806433E+00
        68   1  1.295518E+00
        68   2  1.590705E+00
        68   3  9.475028E-01
        68   4  1.188145E+00
        68   5  2.138433E+00
        68   6  2.719489E+00
        68   7  8.441588E-01
        68   8  1.054199E+00
        69   1  8.037031E-01
        69   2  1.026575E+00
        69   3  4.186461E-01
        69   4  5.368955E-01
        69   5  7.031397E-01
        69   6  8.968531E-01
        69   7  6.068286E-01
        69   8  8.719885E-01
        70   1  4.752703E-02
        70   2  6.497758E-02
        70   3  5.447850E-02
        70   4  8.715294E-02
        70   5  2.383702E-02
        70   6  4.739756E-02
        70   7  1.781424E-02
        70   8  3.218690E-02
        71   1  4.770663E-02
        71   2  7.544547E-02
        71   3  7.088612E-02
        71   4  1.005817E-01
        71   5  2.648492E-02
        71   6  3.527111E-02
        71   7  1.462509E-01
        71   8  1.785552E-01
        72   1  6.742781E-02
        72   2  9.281057E-02
        72   3  4.264925E-02
        72   4  6.845132E-02
        72   5  8.125488E-02
        72   6  9.426548E-02
        72   7  4.834209E-02
        72   8  7.060857E-02
        73   1  3.768942E-02
        73   2  6.136519E-02
        73   3  2.991565E-02
        73   4  5.404134E-02
        73   5  4.248707E-02
        73   6  6.232533E-02
        73   7  2.727563E-02
        73   8  4.615378E-02
        74   1  2.651356E-02
        74   2  4.868015E-02
        74   3  2.560847E-02
        74   4  5.147908E-02
        74   5  1.998638E-02
        74   6  3.515506E-02
        74   7  1.761344E-02
        74   8  3.792900E-02
        75   1  8.011666E-03
        75   2  1.569421E-02
        75   3  3.641823E-03
        75   4  7.366146E-03
        75   5  3.022248E-03
        75   6  5.131471E-03
        75   7  2.039039E-03
        75   8  6.284694E-03
        76   1  2.519552E-03
        76   2  4.901154E-03
        76   3  1.447661E-03
        76   4  4.893247E-03
        76   5  1.767283E-03
        76   6  6.290098E-03
        76   7  7.426840E-04
        76   8  8.421397E-03
        77   1  2.730584E-04
        77   2  1.979015E-03
        77   3  1.263158E-04
        77   4  2.517851E-03
        77   5  4.282903E-04
        77   6  5.953544E-03
        77   7  1.214112E-03
        77   8  7.487079E-03
        78   1  1.059980E-04
        78   2  2.943663E-03
        78   3  4.956561E-04
        78   4  1.011161E-02
        78   5  3.121673E-03
        78   6  1.043729E-02
        78   7  2.688573E-03
        78   8  9.946081E-03
        79   1  6.980814E-04
        79   2  8.621655E-03
        79   3  9.017492E-04
        79   4  8.561095E-03
        79   5  2.774373E-03
        79   6  1.282624E-02
        79   7  6.202740E-04
        79   8  3.614105E-03
        80   1  7.171150E-04
        80   2  6.373590E-03
        80   3  1.563272E-03
        80   4  8.675604E-03
        80   5  1.428003E-04
        80   6  2.087368E-03
        80   7  5.793347E-04
        80   8  3.942905E-03
        81   1  1.887317E-02
        81   2  1.382107E-02
        81   3  4.733266E-02
        81   4  3.298562E-02
        81   5  1.195019E-02
        81   6  1.279754E-02
        81   7  3.245546E-03
        81   8  1.057759E-02
        82   1  4.939915E-02
        82   2  3.536367E-02
        82   3  5.581286E-02
        82   4  3.765348E-02
        82   5  4.928893E-03
        82   6  9.225092E-03
        82   7  1.031895E-02
        82   8  1.171232E-02
        83   1  2.824863E-02
        83   2  2.558490E-02
        83   3  2.929436E-02
        83   4  3.225425E-02
        83   5  1.429069E-02
        83   6  1.497276E-02
        83   7  1.612414E-02
        83   8  1.802152E-02
        84   1  3.153035E-02
        84   2  3.875433E-02
        84   3  3.532021E-02
        84   4  4.922739E-02
        84   5  1.765985E-02
        84   6  2.079298E-02
        84   7  2.327909E-02
        84   8  2.749111E-02
        85   1  6.386534E-02
        85   2  7.658927E-02
        85   3  6.769080E-02
        85   4  6.811885E-02
        85   5  2.765191E-02
        85   6  3.054544E-02
        85   7  3.679942E-02
        85   8  3.959566E-02
        86   1  4.221769E-02
        86   2  5.340595E-02
        86   3  4.238406E-02
        86   4  6.900972E-02
        86   5  5.046573E-02
        86   6  5.722027E-02
        86   7  4.241349E-02
        86   8  5.447442E-02
        87   1  6.785041E-02
        87   2  1.017437E-01
        87   3  6.653752E-02
        87   4  9.476902E-02
        87   5  4.083306E-02
        87   6  5.442105E-02
        87   7  5.282391E-02
        87   8  6.685929E-02
        88   1  7.789663E-02
        88   2  1.093274E-01
        88   3  9.308988E-02
        88   4  1.337941E-01
        88   5  5.963050E-02
        88   6  7.192467E-02
        88   7  7.170919E-02
        88   8  8.414322E-02
        89   1  1.047447E-01
        89   2  1.435413E-01
        89   3  1.536276E-01
        89   4  1.980249E-01
        89   5  1.082164E-01
        89   6  1.163025E-01
        89   7  2.409055E-01
        89   8  2.431512E-01
        90   1  5.115987E-02
        90   2  7.360019E-02
        90   3  3.115151E-02
        90   4  4.244139E-02
        90   5  2.134247E-02
        90   6  2.244617E-02
        90   7  2.193943E-02
        90   8  2.809865E-02
        91   1  3.118910E-02
        91   2  4.101491E-02
        91   3  2.715500E-02
        91   4  3.614697E-02
        91   5  3.005954E-02
        91   6  3.831839E-02
        91   7  2.526307E-02
        91   8  3.204141E-02
        92   1  2.436290E-02
        92   2  3.256703E-02
        92   3  2.159379E-02
        92   4  2.857837E-02
        92   5  2.491323E-02
        92   6  3.145467E-02
        92   7  2.422087E-02
        92   8  2.995337E-02
        93   1  1.974579E-02
        93   2  2.681260E-02
        93   3  1.731034E-02
        93   4  2.501985E-02
        93   5  1.889497E-02
        93   6  2.465085E-02
        93   7  1.638459E-02
        93   8  2.224829E-02
        94   1  1.480665E-02
        94   2  2.211728E-02
        94   3  1.311357E-02
        94   4  2.019420E-02
        94   5  1.591711E-02
        94   6  2.258961E-02
        94   7  1.675484E-02
        94   8  2.995811E-02
        95   1  1.166359E-02
        95   2  1.699457E-02
        95   3  9.051706E-03
        95   4  1.256316E-02
        95   5  9.522451E-03
        95   6  1.672841E-02
        95   7  6.489820E-03
        95   8  1.069763E-02
        96   1  7.994844E-03
        96   2  1.120998E-02
        96   3  6.285097E-03
        96   4  1.057725E-02
        96   5  4.793324E-03
        96   6  7.159017E-03
        96   7  3.557347E-03
        96   8  5.811854E-03
        97   1  2.223931E-03
        97   2  3.467743E-03
        97   3  1.854001E-03
        97   4  2.321338E-03
        97   5  7.250446E-04
        97   6  1.354845E-03
        97   7  2.599618E-04
        97   8  2.806483E-03
        98   1  3.524908E-03
        98   2  6.152513E-03
        98   3  1.595551E-03
        98   4  6.584977E-03
        98   5  6.261006E-04
        98   6  6.020586E-03
        98   7  2.720603E-04
        98   8  8.533047E-03
        99   1  6.361717E-04
        99   2  1.293402E-03
        99   3  8.672098E-04
        99   4  1.403209E-03
        99   5  2.102182E-04
        99   6  3.037412E-03
        99   7  4.288951E-04
        99   8  2.664637E-03
       100   1  8.016914E-04
       100   2  1.141571E-02
       100   3  2.420540E-03
       100   4  1.173614E-02
       100   5  2.205108E-04
       100   6  4.081730E-03
       100   7  3.087835E-04
       100   8  5.032930E-03
       101   1  3.732368E-01
       101   2  2.542569E-01
       101   3  3.028847E-01
       101   4  2.310325E-01
       101   5  8.983825E-02
       101   6  5.294714E-02
       101   7  1.027623E-01
       101   8  6.274814E-02
       102   1  2.767851E-01
       102   2  2.131402E-01
       102   3  2.433603E-01
       102   4  1.983862E-01
       102   5  1.063520E-01
       102   6  7.120664E-02
       102   7  1.085711E-01
       102   8  7.435084E-02
       103   1  5.671725E-02
       103   2  4.712372E-02
       103   3  5.200318E-02
       103   4  4.276126E-02
       103   5  2.908280E-02
       103   6  2.050634E-02
       103   7  2.806008E-02
       103   8  2.172456E-02
       104   1  4.870626E-02
       104   2  4.070876E-02
       104   3  4.474730E-02
       104   4  3.680764E-02
       104   5  2.777959E-02
       104   6  2.222071E-02
       104   7  2.625188E-02
       104   8  2.281229E-02
       105   1  1.665633E-01
       105   2  1.386532E-01
       105   3  1.448753E-01
       105   4  1.335275E-01
       105   5  9.452467E-02
       105   6  8.351103E-02
       105   7  9.539197E-02
       105   8  7.902868E-02
       106   1  3.372523E-02
       106   2  3.132625E-02
       106   3  3.153932E-02
       106   4  2.691020E-02
       106   5  2.509304E-02
       106   6  2.116975E-02
       106   7  2.267882E-02
       106   8  2.184338E-02
       107   1  1.169601E-01
       107   2  1.011971E-01
       107   3  1.008549E-01
       107   4  9.300285E-02
       107   5  8.008114E-02
       107   6  7.657902E-02
       107   7  7.701091E-02
       107   8  7.183125E-02
       108   1  8.939600E-02
       108   2  8.321717E-02
       108   3  7.143683E-02
       108   4  6.875028E-02
       108   5  7.350762E-02
       108   6  7.010315E-02
       108   7  7.351584E-02
       108   8  7.225156E-02
       109   1  5.671196E-02
       109   2  5.669474E-02
       109   3  4.024904E-02
       109   4  4.146010E-02
       109   5  7.664617E-02
       109   6  7.771789E-02
       109   7  7.860376E-02
       109   8  8.740379E-02
       110   1  3.712652E-02
       110   2  3.876038E-02
       110   3  3.306570E-02
       110   4  3.448455E-02
       110   5  5.109430E-02
       110   6  5.712371E-02
       110   7  3.903144E-02
       110   8  4.274782E-02
       111   1  3.164680E-02
       111   2  3.323048E-02
       111   3  2.675457E-02
       111   4  2.834840E-02
       111   5  3.080624E-02
       111   6  3.406156E-02
       111   7  2.659528E-02
       111   8  2.992922E-02
       112   1  2.343459E-02
       112   2  2.517756E-02
       112   3  2.005099E-02
       112   4  2.196754E-02
       112   5  2.426714E-02
       112   6  2.744180E-02
       112   7  2.073737E-02
       112   8  2.399659E-02
       113   1  1.791596E-02
       113   2  2.005971E-02
       113   3  1.534490E-02
       113   4  1.786829E-02
       113   5  1.881557E-02
       113   6  2.209291E-02
       113   7  1.608572E-02
       113   8  1.954094E-02
       114   1  1.361891E-02
       114   2  1.624081E-02
       114   3  1.223210E-02
       114   4  1.474186E-02
       114   5  1.492371E-02
       114   6  1.912844E-02
       114   7  1.264234E-02
       114   8  1.612736E-02
       115   1  1.164124E-02
       115   2  1.381948E-02
       115   3  1.146765E-02
       115   4  1.337124E-02
       115   5  1.174427E-02
       115   6  1.476449E-02
       115   7  1.053562E-02
       115   8  1.258935E-02
       116   1  1.139757E-02
       116   2  1.334675E-02
       116   3  1.122647E-02
       116   4  1.240739E-02
       116   5  9.397308E-03
       116   6  1.119538E-02
       116   7  8.061810E-03
       116   8  1.124138E-02
       117   1  1.185666E-02
       117   2  1.230875E-02
       117   3  1.261095E-02
       117   4  1.171723E-02
       117   5  6.063166E-03
       117   6  7.738828E-03
       117   7  6.100688E-03
       117   8  4.920633E-03
       118   1  1.078134E-02
       118   2  1.168720E-02
       118   3  9.803123E-03
       118   4  8.699081E-03
       118   5  6.327536E-03
       118   6  5.529641E-03
       118   7  3.867809E-03
       118   8  9.256988E-03
       119   1  6.101324E-03
       119   2  9.766835E-03
       119   3  1.008074E-02
       119   4  1.549708E-02
       119   5  2.679502E-03
       119   6  6.310240E-03
       119   7  3.931486E-03
       119   8  4.419742E-03
       120   1  1.187775E-03
       120   2  6.454281E-03
       120   3  2.651819E-03
       120   4  3.781344E-02
       120   5  1.162026E-03
       120   6  2.540526E-03
       120   7  2.383854E-03
       120   8  2.081399E-02
